,weight
37848,1761695.522
37849,1647947.011
37850,1613953.266
37851,2159990.726
37852,1571871.492
37853,2046007.404
37854,1699604.724
37855,1997795.294
37856,1619342.656
37857,2002431.099
37858,1966783.539
37859,2192066.084
37860,1735509.857
37861,2069802.964
37862,1644757.048
37863,2040811.81
37864,1798086.157
37865,1441622.603
37866,1896181.38
37867,1837600.332
37868,1536731.279
37869,1792970.25
37870,2076252.103
37871,1514053.86
37872,1757929.796
37873,2079382.495
37874,1786632.404
37875,1881223.783
37876,2044692.023
37877,1479008.413
37878,2043833.145
37879,1745421.735
37880,1868783.004
37881,1788569.307
37882,1637447.691
37883,1596770.913
37884,1888794.576
37885,2427039.061
37886,1578770.603
37887,1837620.132
37888,2163012.698
37889,1548676.19
37890,1686233.197
37891,1830250.133
37892,1878420.027
37893,1796438.897
37894,1862621.37
37895,2020204.081
37896,1455363.77
37897,1762519.913
37898,1627400.06
37899,1834243.132
37900,2162968.11
37901,1795862.425
37902,1811592.959
37903,2193316.465
37904,2899424.217
37905,1895313.893
37906,1470197.19
37907,1847341.329
37908,2147936.376
37909,1723175.819
37910,1878289.235
37911,2031307.765
37912,2116798.907
37913,1982883.507
37914,1627759.727
37915,1805180.643
37916,2151262.619
37917,1694940.107
37918,1973794.806
37919,1847068.902
37920,1513427.127
37921,1534127.391
37922,2410637.501
37923,1550728.769
37924,2183290.781
37925,1816673.059
37926,2338608.837
37927,1652947.848
37928,2119050.497
37929,1909285.342
37930,1791608.843
37931,1744895.21
37932,1960740.824
37933,1780052.619
37934,1660787.527
37935,1739860.3
37936,1580964.27
37937,2095866.21
37938,2341293.474
37939,2691868.929
37940,1665660.844
37941,2029638.567
37942,3233807.62
37943,1786190.612
37944,2126344.404
37945,2022812.128
37946,1848029.627
37947,2128706.305
37948,2233353.511
37949,2215121.453
37950,1479684.151
37951,1753306.543
37952,1875334.054
37953,1823178.107
37954,1880437.116
37955,1879798.029
37956,2140134.53
37957,1652642.778
37958,2311576.943
37959,1882630.692
37960,1969732.087
37961,2234602.76
37962,1835163.054
37963,2149989.021
37964,1994703.172
37965,1746374.2
37966,1872349.035
37967,1760896.197
37968,1708638.155
37969,1847710.086
37970,1700932.279
37971,2292680.846
37972,1753194.233
37973,2018112.491
37974,2099065.189
37975,2100095.88
37976,1864410.328
37977,1822233.227
37978,1872582.772
37979,1674166.308
37980,2055044.942
37981,1539746.398
37982,1692154.381
37983,2335625.711
37984,2176531.212
37985,1812454.88
37986,1804381.003
37987,2256900.384
37988,1756711.708
37989,1643043.232
37990,1941595.817
37991,2176033.558
37992,2004508.157
37993,1910676.914
37994,1538154.862
37995,1788483.722
37996,1883302.055
37997,1578404.11
37998,1804307.069
37999,1799128.155
38000,2120992.378
38001,1806736.37
38002,1448611.212
38003,1762735.8
38004,1961590.448
38005,2046366.713
38006,2174638.213
38007,1792085.326
38008,1860308.271
38009,1467487.669
38010,1667779.259
38011,2460521.956
38012,1570566.886
38013,1994743.187
38014,1591415.462
38015,1755659.1
38016,1957137.825
38017,2372963.709
38018,2160450.275
38019,1644277.72
38020,1657203.731
38021,1844410.365
38022,2297119.92
38023,2178900.293
38024,1832518.055
38025,1819773.542
38026,1606799.433
38027,1803695.959
38028,1788631.795
38029,2305151.979
38030,2123966.969
38031,2018720.993
38032,1717116.545
38033,1660209.162
38034,2800994.591
38035,2101822.447
38036,1697648.883
38037,2387693.473
38038,1611644.089
38039,2318824.882
38040,1482309.585
38041,1881754.13
38042,1534634.754
38043,1875218.825
38044,1560173.106
38045,2429837.91
38046,1745700.489
38047,2329804.114
38048,1898503.011
38049,1596875.166
38050,1727928.066
38051,1792337.412
38052,1557674.539
38053,1710716.709
38054,2025970.088
38055,1827555.464
38056,1894088.33
38057,1806864.845
38058,1921711.697
38059,1694123.215
38060,1618369.605
38061,1892776.53
38062,1773779.836
38063,2599066.397
38064,1616239.806
38065,2310966.934
38066,1603663.364
38067,2229282.858
38068,2046949.32
38069,1758909.921
38070,2234429.938
38071,1607229.05
38072,1513486.802
38073,2036438.981
38074,2015393.552
38075,2233611.241
38076,1805954.78
38077,2012092.704
38078,1690021.154
38079,2118935.113
38080,1841113.67
38081,1928997.435
38082,1636488.965
38083,1848504.494
38084,1645272.083
38085,2306714.696
38086,2174717.861
38087,2066766.1
38088,1775424.517
38089,2169033.617
38090,1860443.596
38091,1854553.06
38092,1725292.443
38093,1606511.731
38094,2116610.073
38095,1691295.313
38096,1629546.702
38097,1513949.98
38098,1843829.141
38099,1621066.792
38100,1864944.205
38101,1767623.238
38102,1956686.956
38103,1847649.593
38104,1737848.816
38105,1649441.276
38106,1825683.643
38107,1748955.327
38108,1441538.252
38109,2174671.069
38110,1602424.988
38111,2377113.735
38112,1862978.249
38113,1723899.781
38114,2266254.691
38115,2204433.203
38116,1856519.914
38117,2139468.429
38118,1591156.97
38119,2031058.29
38120,1949415.492
38121,1766467.104
38122,1701515.049
38123,1609037.404
38124,2470993.731
38125,1832663.529
38126,1556747.042
38127,1933056.403
38128,1923572.517
38129,1698006.868
38130,1875961.627
38131,1748295.063
38132,2113480.6
38133,1695522.366
38134,1898317.793
38135,1822794.872
38136,1806521.948
38137,2164690.666
38138,1886939.175
38139,1597659.829
38140,1700576.917
38141,2249291.873
38142,2249577.159
38143,1846777.371
38144,1705984.486
38145,1956331.583
38146,1804142.79
38147,2013938.132
38148,1819948.587
38149,2516414.541
38150,1886831.192
38151,2113248.168
38152,2113344.89
38153,1741909.816
38154,1717413.412
38155,1789541.255
38156,1575203.015
38157,1966780.708
38158,1911849.103
38159,2189840.839
38160,1411286.333
38161,1774681.819
38162,1612226.109
38163,1763395.239
38164,1764275.364
38165,1752814.116
38166,1947650.413
38167,1859700.409
38168,2010487.961
38169,1619173.537
38170,1898909.214
38171,2004025.801
38172,1936253.852
38173,2054050.195
38174,1794069.051
38175,2020591.921
38176,1743744.187
38177,1910511.746
38178,1820485.638
38179,2243532.726
38180,2213889.297
38181,1784736.787
38182,1893360.599
38183,1685024.09
38184,1472773.729
38185,1939537.907
38186,1589727.088
38187,1721779.451
38188,1597883.895
38189,1871721.486
38190,1621757.527
38191,1802165.695
38192,2141794.264
38193,1865432.495
38194,2021011.113
38195,1930551.639
38196,1455250.034
38197,1571794.434
38198,1484396.019
38199,1947201.901
38200,1677979.254
38201,2126435.202
38202,1925783.55
38203,1959386.102
38204,2207676.783
38205,2294454.772
38206,1991205.383
38207,1834651.133
38208,2214020.291
38209,1813457.269
38210,2211714.422
38211,1508341.673
38212,1939893.66
38213,1940023.349
38214,1586093.882
38215,1637495.222
38216,2180606.926
38217,1856172.402
38218,1727243.44
38219,2066153.069
38220,2493383.25
38221,1922592.805
38222,1876815.763
38223,1845787.644
38224,1884502.72
38225,1940021.829
38226,1841980.482
38227,1709554.985
38228,1620348.382
38229,2201555.724
38230,2607546.232
38231,2432726.849
38232,1712238.935
38233,2102454.189
38234,1643205.866
38235,1552364.526
38236,1936495.328
38237,1890483.202
38238,1887798.638
38239,2569552.493
38240,1591608.056
38241,1730081.385
38242,1900341.268
38243,1647788.615
38244,2298057.671
38245,2273536.721
38246,2036556.888
38247,1769066.243
38248,1772669.358
38249,2171729.828
38250,1973894.528
38251,1597228.556
38252,1626526.666
38253,1973448.609
38254,1724703.668
38255,2149586.314
38256,1862202.183
38257,1781162.098
38258,2116529.381
38259,1473225.454
38260,1521827.213
38261,1603232.785
38262,1844541.268
38263,2022936.439
38264,1929062.385
38265,1896095.237
38266,1585240.535
38267,2074100.818
38268,1938897.993
38269,1550720.697
38270,1404476.773
38271,1838212.954
38272,1693437.548
38273,2145139.308
38274,1529209.666
38275,1812525.598
38276,2161310.005
38277,1660432.73
38278,2761531.036
38279,1983110.738
38280,1968252.248
38281,1842960.279
38282,1573540.789
38283,1878103.216
38284,2042345.403
38285,1715473.033
38286,1749032.622
38287,2242561.067
38288,1895471.705
38289,1744878.177
38290,1610491.185
38291,1740500.236
38292,1768057.707
38293,2142863.083
38294,2329469.197
38295,1982906.831
38296,2248920.209
38297,1668756.973
38298,1681573.749
38299,1612336.529
38300,1494467.741
38301,2068610.623
38302,1928506.848
38303,1671803.195
38304,2123231.866
38305,1814839.746
38306,1832864.383
38307,1753056.288
38308,2071715.466
38309,1679133.812
38310,2059766.207
38311,1805287.62
38312,2177895.367
38313,1791514.985
38314,1693005.696
38315,1547040.295
38316,1864460.749
38317,1593034.211
38318,1577613.779
38319,1632621.103
38320,1699070.344
38321,2312189.368
38322,1853836.494
38323,1672864.455
38324,2197741.258
38325,1947995.067
38326,1661847.373
38327,1938436.811
38328,1844615.1
38329,1632294.259
38330,1523601.301
38331,1986528.596
38332,1686265.866
38333,2002479.333
38334,1684586.964
38335,1511825.502
38336,1978648.866
38337,2256382.878
38338,1924448.064
38339,1949701.868
38340,1656640.248
38341,1772655.474
38342,1773361.856
38343,1807205.396
38344,2359388.681
38345,2433251.872
38346,1785647.551
38347,1893559.829
38348,2188564.84
38349,1731092.11
38350,1812511.972
38351,1593052.783
38352,2268308.044
38353,2068703.099
38354,2103732.674
38355,1859365.017
38356,2023975.746
38357,2034159.023
38358,1877423.672
38359,2056110.787
38360,1991018.475
38361,1413143.797
38362,1868127.854
38363,1937429.554
38364,1590665.642
38365,2119893.214
38366,1577534.846
38367,2196824.873
38368,1682403.431
38369,1703532.265
38370,1551318.277
38371,2111920.213
38372,1607526.062
38373,1887459.118
38374,1766017.313
38375,1661633.626
38376,1921808.01
38377,1721752.186
38378,2092738.305
38379,2246329.045
38380,1705096.344
38381,2023004.818
38382,1709645.947
38383,1791280.799
38384,1480159.887
38385,1560877.302
38386,1593851.282
38387,2210238.343
38388,1894970.845
38389,2136259.972
38390,1913626.565
38391,1798948.247
38392,1806447.149
38393,2296882.913
38394,2024051.072
38395,1834581.354
38396,1717829.381
38397,1861903.493
38398,1744478.876
38399,1689682.775
38400,1684193.062
38401,1752568.384
38402,1538226.532
38403,1475634.659
38404,1617814.609
38405,1620495.164
38406,2029903.489
38407,1747298.437
38408,1831595.47
38409,1976769.847
38410,2367588.973
38411,1608374.314
38412,1637583.726
38413,1397403.77
38414,1582032.344
38415,1636900.456
38416,1795231.182
38417,2122414.406
38418,2018116.339
38419,1845864.241
38420,2066960.598
38421,1879634.449
38422,1658355.259
38423,2431422.163
38424,1713361.974
38425,1764424.153
38426,1823589.831
38427,2127392.137
38428,1558732.042
38429,2044802.096
38430,1651495.885
38431,1938414.988
38432,1624308.196
38433,1866496.102
38434,1728725.245
38435,2347850.044
38436,1725109.072
38437,1825864
38438,1922375.155
38439,1743643.211
38440,1808853.733
38441,1656240.713
38442,1965508.031
38443,2095130.645
38444,1779014.954
38445,1895999.418
38446,2026227.006
38447,1980853.942
38448,1652377.279
38449,1676663.814
38450,1781697.359
38451,1712390.256
38452,2112475.434
38453,2137620.718
38454,1883199.73
38455,2136701.663
38456,1840285.267
38457,1843355.374
38458,1697488.333
38459,1872352.929
38460,1751255.27
38461,1913768.417
38462,1939304.77
38463,1974870.944
38464,1481298.377
38465,1760607.577
38466,1797180.905
38467,2174657.023
38468,1898025.268
38469,1763520.683
38470,1734563.527
38471,1604426.783
38472,1657156.904
38473,1668828.299
38474,2161912.045
38475,1890457.282
38476,1830935.27
38477,1674881.427
38478,1714134.058
38479,1799967.264
38480,1995802.698
38481,2051194.613
38482,1529082.343
38483,2012641.105
38484,1869334.177
38485,2158492.118
38486,2066142.033
38487,2073507.489
38488,1531028.548
38489,1598165.117
38490,2166289.436
38491,2022785.792
38492,1665868.19
38493,1802815.407
38494,1935645.847
38495,1943647.959
38496,2442310.173
38497,1750456.385
38498,2250379.084
38499,1912051.356
38500,1469912.031
38501,1989154.173
38502,1687909.772
38503,2496739.024
38504,1966430.052
38505,1855052.745
38506,1823726.465
38507,2055812.029
38508,1911940.643
38509,2141647.237
38510,1756061.296
38511,1406009.924
38512,2029643.13
38513,1827714.544
38514,1883759.129
38515,1734623.925
38516,2051718.023
38517,1471560.157
38518,1785071.502
38519,1566933.478
38520,2314719.064
38521,2642666.244
38522,2208297.49
38523,2629041.531
38524,1690677.312
38525,1922137.988
38526,2097463.698
38527,2288135.198
38528,1771217.192
38529,2370062.187
38530,2010029.66
38531,1542196.09
38532,1899113.09
38533,2696028.804
38534,2264984.442
38535,1675446.217
38536,2447162.692
38537,1975515.384
38538,2121942.778
38539,1998212.411
38540,2152137.61
38541,1469624.491
38542,1709105.987
38543,1638076.39
38544,1612487.423
38545,1725584.357
38546,1783338.117
38547,1774815.85
38548,1825464.478
38549,1716988.249
38550,1972691.674
38551,1610573.881
38552,2163863.015
38553,2027503.954
38554,2062771.359
38555,1687807.14
38556,1488147.379
38557,2614567.122
38558,1749038.455
38559,2029771.44
38560,1955476.59
38561,1919708.809
38562,1781070.167
38563,1807885.54
38564,1577481.617
38565,1595361.43
38566,1798951.124
38567,1871338.785
38568,1760891.976
38569,2236596.334
38570,2182476.618
38571,1678037.455
38572,1976983.488
38573,1731812.518
38574,1641798.034
38575,2302367.443
38576,1561713.379
38577,1746616.044
38578,2291500.183
38579,1711699.259
38580,2658530.845
38581,1704967.716
38582,1956494.167
38583,1751968.075
38584,2121261.545
38585,2159612.501
38586,2116549.664
38587,2015681.983
38588,1564921.556
38589,1777325.081
38590,1434745.088
38591,1872251.742
38592,1480633.639
38593,2136880.78
38594,1778703.678
38595,2628648.37
38596,1906219.309
38597,1946186.48
38598,1934963.742
38599,2193617.2
38600,1988428.418
38601,1607676.008
38602,2212851.734
38603,1745074.156
38604,1501286.336
38605,1526880.229
38606,1607211.789
38607,1723196.54
38608,1523627.785
38609,2015145.567
38610,2096796.155
38611,1784647.012
38612,1836643.206
38613,1640746.378
38614,1902198.436
38615,1449399.298
38616,1496058.896
38617,1652325.26
38618,1673945.409
38619,1816451.41
38620,2178089.141
38621,1671435.047
38622,1711671.426
38623,1599410.152
38624,1670788.997
38625,1971170.302
38626,2006804.609
38627,1693534.725
38628,1812590.171
38629,1771827.791
38630,1939809.548
38631,1829602.591
38632,2184008.947
38633,1953475.128
38634,1527196.526
38635,1933684.449
38636,2371480.635
38637,1792675.687
38638,1845290.594
38639,2023812.617
38640,2043471.854
38641,1866190.404
38642,2078957.938
38643,2358631.013
38644,1795842.199
38645,1643099.98
38646,1719700.205
38647,1747790.845
38648,1455009.23
38649,1567992.603
38650,1978205.157
38651,1600241.077
38652,1836031.104
38653,2028085.202
38654,1985738.737
38655,2052613.248
38656,1551251.26
38657,1993255.177
38658,1620291.864
38659,1936383.065
38660,1680224.46
38661,2058765.972
38662,2088017.722
38663,1843383.376
38664,1606279.449
38665,2311492.148
38666,1729718.888
38667,1609745.551
38668,1594481.531
38669,1856747.698
38670,1580658.907
38671,1857174.958
38672,1896696.105
38673,2252979.253
